rep,pt,ci_l,ci_u,pi_l,pi_u,ri_l,ri_u,cov_ci,cov_pi,cov_ri,w_ci,w_pi,w_ri,f,y,yhat,yhat_retrain
11,14,-14.147323214885798,-2.3140159367455615,-12.510986295939563,-3.950352855691796,-16.59808139605277,0.13674224442140925,True,True,True,11.833307278140236,8.560633440247766,16.73482364047418,-6.1492508998801885,-4.015835612167416,-8.23066957581568,-5.640868911228922
11,15,-1.8258856136648909,10.212935851041745,-0.10936925285387389,8.496419490230728,-4.3192071764998,12.706257413876655,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,3.1734545873818547,3.1099203524304806,4.193525118688427,0.4227063061190204
11,16,-0.9570302200549703,10.667129965467769,0.5974305289306123,9.112669216482185,-3.364472620075407,13.074572365488205,True,True,True,11.62416018552274,8.515238687551573,16.439044985563612,4.1516225381903205,5.140028688511728,4.855049872706399,6.289167715260089
11,17,4.911371289290818,16.744678567431052,6.547708208237053,15.108341648484819,2.460613108123848,19.195436748598024,True,True,True,11.833307278140234,8.560633440247766,16.734823640474175,9.257795529554397,8.669178603727495,10.828024928360936,10.752883420201387
11,18,-2.8454593488847713,9.193362115821865,-1.1289429880737543,7.476845755010848,-5.338780911719681,11.686683678656774,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,1.9729775036855113,0.5753562045891836,3.173951383468547,4.351959314098142
11,19,-7.106378036082313,4.517782149440428,-5.551917287096729,2.963321400454844,-9.513820436102751,6.925224549460865,True,True,True,11.624160185522742,8.515238687551573,16.439044985563616,-1.2677776033854098,-1.3234695891119648,-1.2942979433209425,0.06824732785670917
11,20,2.453272781878842,14.38977946092795,4.129905728287149,12.713146514519643,-0.018858695030745665,16.861910937837536,True,True,True,11.93650667904911,8.583240786232494,16.88076963286828,9.911616683883883,10.0041302431212,8.421526121403396,7.479350137456859
11,21,0.09349580741665253,11.717655992939392,1.6479565564022352,10.163195243953808,-2.3139465926037843,14.125098392959828,True,True,True,11.62416018552274,8.515238687551573,16.439044985563612,6.055484848793368,5.454898062125732,5.905575900178022,8.899234471614992
11,22,-1.9465931695995735,9.886714108540664,-0.31025625065333884,8.25037718959443,-4.397351350766544,12.337472289707634,True,True,True,11.833307278140238,8.560633440247768,16.73482364047418,2.2131462200297687,2.033471961946195,3.9700604694705453,1.2643166027625097
11,23,3.5324769914084797,15.571298456115116,5.248993352219497,13.854782095304099,1.0391554285735705,18.064620018950023,True,True,True,12.038821464706636,8.605788743084602,17.02546459037645,8.893224485424316,8.565319655610823,9.551887723761798,8.024479168471563
11,24,-5.947174893279936,5.989331785769172,-4.270541946871629,4.312698839360865,-8.419306370189522,8.46146326267876,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,-0.9466592781883181,-2.5702457298035153,0.021078446244618576,-2.352093576088596
11,25,6.035183211944753,17.868490490084987,7.671520130890988,16.232153571138753,3.5844250307777834,20.31924867125196,True,True,True,11.833307278140234,8.560633440247765,16.734823640474175,14.112168995259136,12.074982731304118,11.951836851014871,11.9821023512762
11,26,4.9959264299467705,17.034747894653407,6.7124427907577875,15.31823153384239,2.5026048671118613,19.528069457488314,True,True,True,12.038821464706636,8.605788743084602,17.02546459037645,11.859689439372012,11.473098724866452,11.015337162300089,7.259298894831314
11,27,3.2051445377733643,15.0384518159136,4.841481456719599,13.402114896967365,0.7543863566063944,17.48920999708057,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,10.442805157338858,9.445794751279623,9.121798176843482,11.530758763440051
11,28,2.1619102312106495,13.995217509350885,3.798247150156884,12.35888059040465,-0.28884794995632035,16.445975690517855,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,7.694914264452397,7.238909338626682,8.078563870280767,6.942454719174338
11,29,2.6276189844957933,14.66644044920243,4.34413534530681,12.949924088391413,0.1342974216608841,17.15976201203734,True,True,True,12.038821464706636,8.605788743084602,17.02546459037646,10.402303200394705,11.334431055258765,8.647029716849111,9.547157410071863
11,30,-3.9079468914861617,8.130874573220474,-2.1914305306751447,6.414358212409457,-6.401268454321071,10.624196136055383,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,2.493109700759053,1.7408214437488683,2.1114638408671564,0.35342707665453066
11,31,3.3015863177337987,15.238092996782905,4.978219264142105,13.561460050374599,0.8294548408242104,17.71022447369249,True,True,True,11.936506679049106,8.583240786232494,16.88076963286828,11.598481701631911,12.060302089246772,9.269839657258352,8.178611072057375
11,32,7.077571629385546,19.014078308434655,8.754204575793853,17.337445362026347,4.605440152475959,21.486209785344244,True,False,True,11.93650667904911,8.583240786232494,16.880769632868287,7.114411151912099,6.506786844446034,13.0458249689101,10.250219673202396
11,33,-5.2031150784885565,6.733391600560552,-3.5264821320802495,5.056758654152245,-7.675246555398144,9.20552307747014,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,1.9783056927895473,0.8583954662950055,0.7651382610359976,1.387724840593267
11,34,-5.432077273801285,6.4012300043389505,-3.7957403548550506,4.764893085392716,-7.882835454968255,8.85198818550592,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,1.5475484748507569,1.5387519539505612,0.48457636526883274,0.5746150534012897
11,35,-0.5862321246732192,11.35027455437589,1.0904008217350878,9.673641607967582,-3.0583636015828066,13.822406031285476,True,True,True,11.93650667904911,8.583240786232494,16.880769632868283,5.16753269410329,4.637502245314937,5.382021214851335,3.6242831578953005
11,36,7.604349668768738,19.437656946908977,9.240686587714972,17.801320027962742,5.153591487601767,21.88841512807595,True,True,True,11.83330727814024,8.56063344024777,16.734823640474183,13.873711425766885,14.954945000227156,13.521003307838857,10.510021203062813
11,37,5.418381866721023,17.25168914486126,7.054718785667258,15.615352225915025,2.9676236855540523,19.70244732602823,True,True,True,11.833307278140236,8.560633440247766,16.73482364047418,14.195905428188357,13.800384378620711,11.335035505791142,13.339622628660162
11,38,1.6781868874332382,13.407386799566606,3.2738037268159355,11.81176996018391,-0.7510099522622404,15.836583639262084,True,True,True,11.729199912133367,8.537966233367975,16.587593591524325,8.800990866566714,8.80004728846879,7.542786843499922,6.051457158943017
11,39,5.73810879475432,17.776930259460954,7.454625155565337,16.06041389864994,3.2447872319194104,20.270251822295865,True,True,True,12.038821464706635,8.605788743084604,17.025464590376455,13.13008186073575,12.06938334548558,11.757519527107638,13.375492076259825
11,40,-4.350613064818489,7.688208399888147,-2.6340967040074728,5.97169203907713,-6.8439346276533986,10.181529962723056,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,4.003562303420312,5.076156803666182,1.6687976675348284,3.76657043954673
11,41,2.9983522131123737,14.934858892161483,4.674985159520681,13.258225945753175,0.5262207362027862,17.406990369071067,True,False,True,11.93650667904911,8.583240786232494,16.88076963286828,4.279660127526466,2.1173101269872387,8.966605552636928,7.079975998658893
11,42,1.8754350143554452,13.914256479062082,3.5919513751664622,12.197740118251065,-0.617886548479464,16.40757804189699,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,10.064199082553463,10.572494359686084,7.894845746708763,6.786637392092285
11,43,7.032065111895211,19.070886576601847,8.748581472706228,17.35437021579083,4.538743549060301,21.564208139436758,True,True,True,12.038821464706636,8.605788743084602,17.02546459037646,13.034560396797328,12.701534609215948,13.051475844248529,9.518864146761734
11,44,-6.947034220477439,4.886273057662798,-5.310697301531205,3.2499361387165635,-9.39779240164441,7.337031238829769,True,True,True,11.833307278140238,8.560633440247768,16.73482364047418,-1.8263671756343314,-1.1127049447837463,-1.0303805814073206,-3.165187198686623
11,45,2.408523617887119,14.345030296936226,4.085156564295426,12.66839735052792,-0.06360785902246846,16.817161773845815,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,8.064252941260177,8.427711999405785,8.376776957411673,4.9417501319753585
11,46,3.136394932407259,15.072901611456366,4.813027878815566,13.39626866504806,0.6642634554976716,17.545033088365955,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,6.791798652269671,6.2896931958023075,9.104648271931813,7.271120125918852
11,47,-4.748783939234235,6.980415972899133,-3.153167099851538,5.3847991335164345,-7.177980778929713,9.409612812594611,True,True,True,11.729199912133367,8.537966233367973,16.587593591524325,3.166774358955447,3.7160599769342166,1.1158160168324485,4.699451621163494
11,48,-7.621290545614604,4.107909366518763,-6.025673706231908,2.5122925271360654,-10.050487385310083,6.537106206214242,True,True,True,11.729199912133367,8.537966233367973,16.587593591524325,-0.07541370683134652,0.44180727356644023,-1.756690589547921,-0.7883931257699701
11,49,-5.026102676532333,6.910404002516775,-3.349469730124026,5.233771056108468,-7.498234153441921,9.382535479426362,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,-0.07911866357195585,-0.904052741690118,0.9421506629922207,3.4712606599609304
11,50,5.983958929762859,17.920465608811966,7.660591876171166,16.243832662403662,3.5118274528532716,20.392597085721555,True,True,True,11.936506679049106,8.583240786232496,16.880769632868283,12.408923307872719,12.775744846795984,11.952212269287413,9.709037798412353
11,51,10.942266631526945,22.98108809623358,12.658782992337962,21.264571735422564,8.448945068692035,25.474409659068492,True,True,True,12.038821464706636,8.605788743084602,17.02546459037646,16.47917408703638,14.65138886176675,16.961677363880263,16.973498736834042
11,52,-6.863029395249694,4.970277882890541,-5.22669247630346,3.3339409639443067,-9.313787576416665,7.421036064057511,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,-2.326271310687993,-1.7737265879457058,-0.9463757561795767,-2.4047360751441174
11,53,0.03954259205373756,11.976049271102845,1.7161755384620445,10.299416324694539,-2.43258888485585,14.448180748012433,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,6.443134356210885,7.3306701031160255,6.007795931578292,6.29463718514521
11,54,0.8247025131889529,12.658009791329189,2.4610394321351876,11.021672872382954,-1.626055667978017,15.108767972496159,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,3.967862090539592,4.3310568082721295,6.741356152259071,3.378105961696676
11,55,2.2426472433218434,14.17915392237095,3.9192801897301504,12.502520975962645,-0.22948423358774406,16.65128539928054,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,6.421857880001401,5.122342148702769,8.210900582846397,6.850387631203944
11,56,4.779548350085086,16.818369814791723,6.496064710896103,15.101853453980706,2.286226787250177,19.31169137762663,True,True,True,12.038821464706636,8.605788743084602,17.02546459037645,12.494690045154304,11.874301886420318,10.798959082438405,14.167317326184186
11,57,1.8954495153088455,13.831956194357952,3.5720824617171516,12.155323247949646,-0.5766819616007428,16.30408767126754,True,True,True,11.936506679049106,8.583240786232494,16.88076963286828,7.192253558812659,8.970859006074848,7.863702854833399,6.504312899116867
11,58,-4.951231631119359,6.882075647020876,-3.314894712173125,5.245738728074642,-7.401989812286329,9.332833828187846,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,1.7384891026760423,0.926193682052378,0.965422007950758,3.990715127724845
11,59,-7.273061904739284,4.765759559967353,-5.556545543928267,3.0492431991563356,-9.766383467574194,7.259081122802262,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-3.4798435086596835,-5.5037437863633265,-1.2536511723859656,-3.5870714316806525
11,60,2.366802262611671,14.096002174745038,3.962419101994368,12.500385335362342,-0.06239457708380769,16.525199014440517,True,True,True,11.729199912133367,8.537966233367975,16.587593591524325,6.912473550309237,5.943703892257675,8.231402218678355,9.403968430068339
11,61,-2.3452722473057888,9.488035030834446,-0.7089353283595541,7.851698111888212,-4.796030428472759,11.938793212001418,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,3.5543784849072875,2.250153996096717,3.571381391764329,4.075488343399574
11,62,-11.855068073542466,0.18375339116416978,-10.138551712731449,-1.5327629696468472,-14.348389636377377,2.677074953999079,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-1.6760124054604653,-2.0051583975463068,-5.835657341189148,-1.390530569259748
11,63,-1.393164362132623,10.543342316916483,0.283468584275683,8.866709370508177,-3.8652958390422114,13.015473793826072,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,3.1989242850043773,3.2213154129306543,4.57508897739193,4.6517008892411384
11,64,2.943482904502453,14.776790182642689,4.5798198234486875,13.140453263696454,0.492724723335483,17.22754836380966,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,9.01835286946016,9.203374425024203,8.86013654357257,6.366617920172676
11,65,-3.7171321059963764,8.321689358710259,-2.0006157451853595,6.605172997899243,-6.210453668831286,10.81501092154517,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,4.759010998072943,5.919903111890289,2.3022786263569417,1.70486004436104
11,66,1.4530296062766936,13.389536285325802,3.1296625526850006,11.712903338917496,-1.0191018706328938,15.861667762235388,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,9.67252586856932,8.36094236375846,7.421282945801248,10.615658733332811
11,67,1.0296111507841363,13.068432615490773,2.7461275115951533,11.351916254679756,-1.463710412050773,15.561754178325682,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,7.3480702969396265,7.918247735477135,7.0490218831374545,9.288698370577357
11,68,-3.0963754407275923,8.840131238321515,-1.4197424943192853,7.163498291913209,-5.56850691763718,11.312262715231103,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,7.243828638882476,4.189044973806096,2.8718778987969618,9.218429413484772
11,69,-0.7083344208559961,11.22817225819311,0.96829852555231,9.551539311784804,-3.1804658977655844,13.700303735102699,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,2.2910104409047927,3.2482921098348037,5.259918918668557,2.08381871204063
11,70,6.0352675978665165,18.07408906257315,7.7517839586775334,16.357572701762138,3.541946035031607,20.567410625408062,True,True,True,12.038821464706635,8.605788743084604,17.025464590376455,8.941823372180648,9.398719599974935,12.054678330219835,11.376146266717551
11,71,-0.19541177777092678,11.741094901278181,1.4812211686373802,10.064461954869873,-2.6675432546805142,14.21322637818777,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,5.13059936162858,5.265814782633072,5.772841561753627,5.671653054352788
11,72,-1.4632755755899103,10.473231103459195,0.2133573708183958,8.79659815705089,-3.9354070524994986,12.945362580368784,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,2.54823414987274,3.1010480841726,4.504977763934643,0.8854767273111785
11,73,2.545234694876349,14.584056159582985,4.261751055687366,12.867539798771968,0.05191313204143988,17.077377722417893,True,True,True,12.038821464706636,8.605788743084602,17.02546459037645,9.174692503420996,9.97763015221194,8.564645427229667,6.9318139278230735
11,74,6.381772109886831,18.318278788935938,8.058405056295138,16.64164584252763,3.9096406329772435,20.790410265845527,True,True,True,11.936506679049106,8.583240786232492,16.880769632868283,15.76299064094745,15.45612472425824,12.350025449411385,17.51110888619958
11,75,1.1432568681805666,12.976564146320802,2.7795937871268013,11.340227227374568,-1.3075013129864033,15.427322327487772,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,10.411857688370509,10.765021289931724,7.0599105072506845,8.647896024546094
11,76,10.727255989551026,22.351416175073766,12.281716738536609,20.796955426088182,8.31981358953059,24.7588585750942,True,True,True,11.62416018552274,8.515238687551573,16.439044985563612,16.34654497159342,18.77322933322394,16.539336082312396,15.802030815504803
11,77,-0.0474913776934649,11.991330087013171,1.669024983117552,10.274813726202154,-2.540812940528374,14.48465164984808,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,5.581141545291878,5.186401947623176,5.971919354659853,6.704471731179578
11,78,1.8489562036168357,13.785462882665943,3.5255891500251426,12.108829936257637,-0.6231752732927518,16.25759435957553,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,7.050903921344027,6.675031186675487,7.81720954314139,6.473241607978885
11,79,4.136553481213214,15.865753393346582,5.732170320595912,14.270136553963884,1.7073566415177357,18.29495023304206,True,True,True,11.729199912133367,8.537966233367971,16.587593591524325,7.752303916412686,6.491255731402083,10.001153437279898,6.1237998043542365
11,80,5.984551640937535,17.921058319986642,7.661184587345842,16.244425373578338,3.5124201640279473,20.39318979689623,True,True,True,11.936506679049106,8.583240786232496,16.880769632868283,11.3668000552525,10.747551369442514,11.952804980462089,7.621862624938553
11,81,-10.878885403651182,1.1599360610554532,-9.162369042840165,-0.5565802997555638,-13.372206966486093,3.6532576238903625,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-4.553572368182653,-3.907375305962068,-4.859474671297865,-4.159926395959881
11,82,-9.065148846992022,2.871357832057086,-7.388515900583715,1.194724885648779,-11.537280323901609,5.3434893089666735,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,-4.877368594995545,-6.912362151735326,-3.096895507467468,-5.635205915870711
11,83,5.181852128466035,17.22067359317267,6.898368489277052,15.504157232361655,2.688530565631126,19.71399515600758,True,True,True,12.038821464706635,8.605788743084602,17.025464590376455,12.248478023501917,14.19426383754183,11.201262860819353,9.26733681469231
11,84,1.0763853116672362,13.012891990716344,2.753018258075543,11.336259044308036,-1.3957461652423513,15.485023467625933,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,6.666992203648292,6.309662285904705,7.04463865119179,8.518459781074132
11,85,6.007886876712161,17.8411941548524,7.644223795658395,16.204857235906164,3.55712869554519,20.29195233601937,True,True,True,11.83330727814024,8.56063344024777,16.734823640474183,12.685761338442703,12.956396160698931,11.92454051578228,12.106623653888677
11,86,-7.594266676834371,4.444554787872265,-5.877750316023354,2.728038427061248,-10.08758823966928,6.937876350707175,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-5.251070958230674,-5.131832064522395,-1.5748559444810533,-6.309123112398074
11,87,10.234310349562307,22.170817028611417,11.910943295970615,20.49418408220311,7.76217887265272,24.642948505521005,True,True,True,11.93650667904911,8.583240786232494,16.880769632868287,15.727188110426091,15.406548625546007,16.202563689086862,14.229066148679445
11,88,-2.548501278034236,9.180698634099132,-0.9528844386515387,7.585081794716434,-4.977698117729714,11.60989547379461,True,True,True,11.729199912133367,8.537966233367973,16.587593591524325,2.6590499005980597,1.2883791169817975,3.3160986780324477,1.0229474867089872
11,89,-2.022788615710688,9.810518662429548,-0.38645169676445335,8.174181743483313,-4.473546796877658,12.261276843596518,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,4.281745970674731,2.4124601634550777,3.89386502335943,4.9721454454487874
11,90,-8.370809631306294,3.6680118334003424,-6.654293270495277,1.9514954725893254,-10.864131194141203,6.161333396235252,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-3.152470353413202,-2.3793558303534934,-2.3513988989529757,-3.065472867623164
11,91,3.2755350600821016,15.212041739131209,4.952168006490409,13.535408792722903,0.8034035831725141,17.684173216040797,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,9.839732500671623,10.627046342522315,9.243788399606656,11.797626597349375
11,92,-5.665938462177935,6.270568216871173,-3.9893055157696278,4.593935270462866,-8.138069939087522,8.74269969378076,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,1.2211015153506635,2.434145138520049,0.3023148773466193,1.1728962721177534
11,93,2.761412585714739,14.594719863854975,4.397749504660974,12.95838294490874,0.31065440454776905,17.045478045021945,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,13.431151642327091,11.80242040509836,8.678066224784857,15.645133904507103
11,94,-1.1521338196674158,10.577066092465952,0.4434830197152815,8.981449253083255,-3.5813306593628944,13.00626293216143,True,True,True,11.729199912133367,8.537966233367975,16.587593591524325,1.4922398184107255,2.40052492621066,4.712466136399268,3.668493196560389
11,95,-7.812477313203013,4.124029365846095,-6.135844366794706,2.447396419437788,-10.284608790112602,6.596160842755682,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,-1.6300329348007017,-1.707345373129679,-1.8442239736784594,0.3985672915872839
11,96,5.651611942828719,17.588118621877825,7.328244889237025,15.91148567546952,3.1794804659191307,20.060250098787414,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,11.553617932151372,11.154408516404182,11.619865282353272,11.44964303865719
11,97,6.34893995917488,18.078139871308245,7.944556798557577,16.48252303192555,3.919743119479401,20.507336711003724,True,True,True,11.729199912133366,8.537966233367971,16.587593591524325,12.284537497429483,11.078135722081392,12.213539915241563,10.821253486745558
11,98,-6.9693304325653465,4.654829752957395,-5.414869683579762,3.100369003971811,-9.376772832585784,7.062272152977832,True,True,True,11.624160185522742,8.515238687551573,16.439044985563616,0.06868122781701924,0.3030661474767676,-1.1572503398039757,0.7021594465737664
11,99,-10.193129533910664,1.6401777442295735,-8.55679261496443,0.0038408252833388445,-12.643887715077636,4.090935925396544,True,True,True,11.833307278140238,8.560633440247768,16.73482364047418,-5.437576940540219,-4.942547353571499,-4.276475894840545,-3.4921093480946803
11,100,-3.568594617474207,8.264712660666028,-1.9322576985279722,6.628375741719794,-6.019352798641177,10.715470841833,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,0.17508963665156063,0.9976470097079397,2.348059021595911,0.40256355016014034
11,101,6.348775850414283,18.285282529463387,8.025408796822589,16.608649583055083,3.8766443735046945,20.757414006372976,True,True,True,11.936506679049105,8.583240786232494,16.88076963286828,9.483616982695043,9.950665978645521,12.317029189938836,5.272978749737559
11,102,-5.237325824659125,6.699180854389981,-3.560692878250819,5.022547907981675,-7.709457301568714,9.17131233129957,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,-1.7016508207057388,-1.366265304595071,0.7309275148654281,-1.402654488458849
11,103,5.248180780884351,17.287002245590987,6.964697141695368,15.57048588477997,2.7548592180494413,19.780323808425898,True,True,True,12.038821464706636,8.605788743084602,17.02546459037646,12.919260376554693,13.347322431715883,11.267591513237669,9.71584253768473
11,104,-6.400113012148132,5.536393666900976,-4.7234800657398255,3.8597607204926687,-8.87224448905772,8.008525143810562,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,1.8590839544707425,-0.2733075188138887,-0.4318596726235785,0.8994133933547963
11,105,3.771817049511445,15.708323728560554,5.448449995919752,14.031690782152246,1.2996855726018577,18.18045520547014,True,True,True,11.93650667904911,8.583240786232494,16.88076963286828,9.934347711744321,9.40138206483298,9.740070389036,10.31455202832443
11,106,-4.679170786611019,7.257335892438089,-3.002537840202712,5.580702946029782,-7.1513022635206065,9.729467369347677,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,0.6315199409316516,-0.7510346776757149,1.289082552913535,0.7888193528283298
11,107,-5.584658176693711,6.144541735439656,-3.989041337311014,4.548924896056959,-8.01385501638919,8.573738575135135,True,True,True,11.729199912133367,8.537966233367973,16.587593591524325,-2.034973204176894,-1.982848822642823,0.2799417793729724,3.785033650855738
11,108,-4.495094627323379,7.543726837383257,-2.778578266512362,5.82721047657224,-6.988416190158288,10.037048400218167,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,4.110279832676861,4.089513051792618,1.5243161050299392,4.5372376027886085
11,109,0.5686673332858527,12.505174012334962,2.2453002796941597,10.828541065926654,-1.9034641436237347,14.977305489244548,True,True,True,11.93650667904911,8.583240786232494,16.880769632868283,8.177009724648075,10.541447186725776,6.536920672810407,6.553420568413042
11,110,5.730163223958663,17.5634705020989,7.366500142904898,15.927133583152667,3.2794050427916925,20.01422868326587,True,True,True,11.83330727814024,8.56063344024777,16.734823640474175,14.215071414434423,13.254354813496503,11.646816863028782,15.167285096252236
11,111,4.805362430909765,16.63866970905,6.441699349856,15.002332790103766,2.3546042497427955,19.08942789021697,True,True,True,11.833307278140234,8.560633440247766,16.734823640474175,12.300686159497644,10.71387418723913,10.722016069979883,13.519039026328233
11,112,-1.5764704707083785,10.36003620834073,0.10016247569992842,8.683403261932423,-4.048601947617966,12.832167685250317,True,True,True,11.93650667904911,8.583240786232494,16.880769632868283,3.785631571061085,4.428317962844015,4.3917828688161755,2.914553847840619
11,113,1.6826424201821135,13.619149099231223,3.3592753665904205,11.942516152822915,-0.7894890567274739,16.09128057614081,True,True,True,11.93650667904911,8.583240786232494,16.880769632868287,9.823988137063054,10.259307908653339,7.650895759706668,7.280386700980529
11,114,-11.52967827965377,0.30362899848646663,-9.893341360707534,-1.332707920459768,-13.980436460820739,2.7543871796534365,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,-6.453696384025823,-5.856781776904673,-5.613024640583651,-3.5580350842997976
11,115,5.169712095314317,17.106218774363423,6.846345041722623,15.429585827955117,2.6975806184047286,19.57835025127301,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,12.447513731583555,11.780853452511405,11.13796543483887,8.613071912096709
11,116,4.432539320729858,16.369045999778965,6.109172267138165,14.69241305337066,1.9604078438202706,18.841177476688554,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,13.697426397361838,14.60509034784642,10.400792660254412,8.640643581246842
11,117,-2.5559781854836565,9.38052849356545,-0.8793452390753504,7.703895547157144,-5.028109662393245,11.852659970475038,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,6.56263886251984,6.62846079726144,3.4122751540408967,6.830429086418084
11,118,-3.5750800291885714,8.361426649860537,-1.8984470827802644,6.68479370345223,-6.047211506098159,10.833558126770125,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,1.200577355603487,1.3481594481161892,2.3931733103359827,2.326624237643783
11,119,-5.848939025088871,5.984368253051366,-4.212602106142636,4.348031334105132,-8.299697206255843,8.435126434218336,True,True,True,11.833307278140238,8.560633440247768,16.73482364047418,0.8990312643388503,0.12431325243851155,0.06771461398124723,3.6629243198921797
11,120,-5.847461946040093,6.191359518666543,-4.130945585229076,4.474843157855526,-8.340783508875003,8.684681081501452,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,-0.5595111137707134,-0.11420903867189475,0.1719487863132243,2.913005810002671
11,121,3.2902937434366892,15.123601021576928,4.926630662382924,13.487264102630693,0.8395355622697185,17.5743592027439,True,False,True,11.83330727814024,8.56063344024777,16.734823640474183,11.794274727660614,13.816000069235638,9.206947382506808,6.670257758520486
11,122,-4.117287763604379,7.819218915444729,-2.4406548171960725,6.142585969036421,-6.589419240513967,10.291350392354316,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,4.412156116257604,6.075292278752573,1.8509655759201746,4.769276106084147
11,123,-17.105085731430677,-5.16857905238157,-15.42845278502237,-6.8452119987898765,-19.577217208340265,-2.696447575471982,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,-8.658798167520493,-9.516646411777483,-11.136832391906124,-5.478665324284635
11,124,5.599967114974629,17.53647379402374,7.276600061382936,15.85984084761543,3.127835638065042,20.008605270933323,True,True,True,11.93650667904911,8.583240786232494,16.88076963286828,12.886391519421604,11.552941433789345,11.568220454499183,10.07367261307978
11,125,2.1283836863540007,14.167205151060637,3.8449000471650177,12.45068879024962,-0.3649378764809086,16.660526713895546,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,7.292800347553223,7.456610439033219,8.147794418707319,7.489422610498988
11,126,-7.297153211436949,4.6393534676121595,-5.620520265028642,2.9627205212038525,-9.769284688346536,7.111484944521747,True,True,True,11.936506679049108,8.583240786232494,16.880769632868283,-3.0282761983743764,-2.017059493908812,-1.3288998719123946,-3.1200837517728814
11,127,-3.588172735138143,8.348333943910964,-1.9115397887298369,6.671700997502658,-6.060304212047731,10.820465420820552,True,True,True,11.936506679049106,8.583240786232494,16.880769632868283,-0.2156334789587504,-0.42811613515719427,2.3800806043864102,-1.5761147271439575
11,128,0.573980133296609,12.612801598003244,2.290496494107626,10.896285237192227,-1.9193414295383002,15.106123160838155,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,6.676605486619927,7.237117079639873,6.593390865649927,6.840295321211588
11,129,2.7515893129533087,14.584896591093544,4.387926231899543,12.94855967214731,0.3008311317863388,17.035654772260514,True,True,True,11.833307278140236,8.560633440247766,16.734823640474175,7.109440920118635,8.434823745692066,8.668242952023427,5.592744885415624
11,130,0.47598921516000114,12.514810679866638,2.192505575971018,10.798294319055621,-2.017332347674908,15.008132242701546,True,True,True,12.038821464706636,8.605788743084602,17.025464590376455,5.050413236130426,4.166092812918301,6.495399947513319,2.8123314032171622
